breed,text
Cocker_Spaniel,COCKER SPANIEL(English)
Cocker_Spaniel,COCKER SPANIEL(ENGLISH))
Cocker_Spaniel,COCKER SPANIEL(Tri color)
Cocker_Spaniel,COCKER SPANIEL(USA)
Cocker_Spaniel,COCKER SPANIEL(미국)
Cocker_Spaniel,COCKER SPANIEL(반종)
Cocker_Spaniel,COCKER SPANIEL(버프 코커 스패니얼)
Cocker_Spaniel,COCKER SPANIEL(버프)
Cocker_Spaniel,cocker spaniel(병원분양)
Cocker_Spaniel,COCKER SPANIEL(블랙탄)
Cocker_Spaniel,COCKER SPANIEL(시골감)
Cocker_Spaniel,COCKER SPANIEL(아)
Cocker_Spaniel,COCKER SPANIEL(아메리카)
Cocker_Spaniel,COCKER SPANIEL(아메리칸 코커 스패니얼)
Cocker_Spaniel,COCKER SPANIEL(아메리칸)
Cocker_Spaniel,COCKER SPANIEL(아중애기)
Cocker_Spaniel,COCKER SPANIEL(안락사)
Cocker_Spaniel,COCKER SPANIEL(영국)
Cocker_Spaniel,COCKER SPANIEL(잉글리쉬 코커 스패니얼)
Cocker_Spaniel,COCKER SPANIEL(잉글리쉬)
Cocker_Spaniel,COCKER SPANIEL(접종안한다고함)
Cocker_Spaniel,COCKER SPANIEL(중성화됨)
Cocker_Spaniel,COCKER SPANIEL(최원장지인)
Cocker_Spaniel,COCKER SPANIEL(코카 스파니엘)
Cocker_Spaniel,COCKER SPANIEL(코카 스패니얼)
Cocker_Spaniel,COCKER SPANIEL(코카)
Cocker_Spaniel,COCKER SPANIEL(코카스파니엘)
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)
Cocker_Spaniel,Cocker Spaniel(코커 스패니얼)
Cocker_Spaniel,COcker Spaniel(코커 스패니얼)
Cocker_Spaniel,cocker Spaniel(코커 스패니얼)
Cocker_Spaniel,COCKer Spaniel(코커 스패니얼)
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼) A
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)- A
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼) -ENG
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼) 버프
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)(AMERICAN)
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)(아코카)
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)@
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)A
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)-A
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)AMERICA
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)AMERICAN
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)-AMERICAN
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)-E
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)-ENG.
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)R
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)아메리카코커스패니얼
Cocker_Spaniel,COCKER SPANIEL(코커 스패니얼)-아메리칸
Cocker_Spaniel,Cocker spaniel(코커스파니엘)
Cocker_Spaniel,COCKER SPANIEL(코커스패니얼)
Cocker_Spaniel,cocker spaniel(코커스패니얼)
Cocker_Spaniel,COCKER SPANIEL(희선네친구)
Cocker_Spaniel,COCKER SPANIEL:A
Cocker_Spaniel,Cocker Spaniel1
Cocker_Spaniel,COCKER SPANIEL1
Cocker_Spaniel,Cocker Spaniel1( 코커 스파니엘)
Cocker_Spaniel,COCKER SPANIEL1(코커 스패니얼)
Cocker_Spaniel,Cocker Spaniel2
Cocker_Spaniel,COCKER SPANIEL--2두
Cocker_Spaniel,Cocker spaniel-A
Cocker_Spaniel,COCKER SPANIEL-AMERICAN1
Cocker_Spaniel,COCKER SPANIEL-b
Cocker_Spaniel,COCKER SPANIEL-E
Cocker_Spaniel,COCKER SPANIEL-ENGLISH
Cocker_Spaniel,COCKER SPANIELS
Cocker_Spaniel,COCKER SPANIEL-근처병원으로옮김
Cocker_Spaniel,COCKER SPANIEL반종
Cocker_Spaniel,Cocker Spaniel버프
Cocker_Spaniel,COCKER SPANIEL-버프
Cocker_Spaniel,COCKER SPANIER
Cocker_Spaniel,cocker spanler
Cocker_Spaniel,cocker spanoel
Cocker_Spaniel,COCKER SPAQNIEL
Cocker_Spaniel,cocker spariel
Cocker_Spaniel,cocker speniel
Cocker_Spaniel,cocker spi
Cocker_Spaniel,cocker spiniel
Cocker_Spaniel,cocker spniel
Cocker_Spaniel,cocker spnier
Cocker_Spaniel,cocker.
Cocker_Spaniel,COCker. sp
Cocker_Spaniel,cocker.s
Cocker_Spaniel,COCKER.S
Cocker_Spaniel,COCKER.SP
Cocker_Spaniel,cocker.spani
Cocker_Spaniel,COCKER/ UNKNOWN
Cocker_Spaniel,cockers
Cocker_Spaniel,COCKERS
Cocker_Spaniel,COCKERS PANIEL
Cocker_Spaniel,cockerspaiel
Cocker_Spaniel,COCKERSPAL
Cocker_Spaniel,COCKERSPANIAL
Cocker_Spaniel,cockerspanial
Cocker_Spaniel,Cockerspanial
Cocker_Spaniel,COCKERSPANIE
Cocker_Spaniel,COCKERSPANIEL
Cocker_Spaniel,cockerspaniel
Cocker_Spaniel,CockerSpaniel
Cocker_Spaniel,Cockerspaniel
Cocker_Spaniel,Cocker-spaniel
Cocker_Spaniel,COCKERSPANIEL1
Cocker_Spaniel,cockerspniela
Cocker_Spaniel,Coker Spaniel(코카 스파니엘)
Cocker_Spaniel,DLD코카
Cocker_Spaniel,d코카스파니엘
Cocker_Spaniel,E . Cocker
Cocker_Spaniel,E . COCKER SPANIEL
Cocker_Spaniel,E .COCKER SPANIEL
Cocker_Spaniel,E cocker
Cocker_Spaniel,E COCKER SPANIEL
Cocker_Spaniel,E(A). Cocker spaniel
Cocker_Spaniel,E.  Cocker Spaniel
Cocker_Spaniel,E. Cocker
Cocker_Spaniel,E. cocker
Cocker_Spaniel,e. COCKER
Cocker_Spaniel,E. cocker .S
Cocker_Spaniel,E. Cocker S.
Cocker_Spaniel,E. cocker sp
Cocker_Spaniel,E. cocker sp.
Cocker_Spaniel,E. COCKER SPANIEL
Cocker_Spaniel,E. cocker spaniel
Cocker_Spaniel,E. Cocker Spaniel
Cocker_Spaniel,E. Cocker spaniel
Cocker_Spaniel,E. cocker. S
Cocker_Spaniel,E. cockerspaniel
Cocker_Spaniel,e. cockerspaniel
Cocker_Spaniel,E.cocker
Cocker_Spaniel,E.Cocker
Cocker_Spaniel,E.COCKER
Cocker_Spaniel,E.cocker S.
Cocker_Spaniel,E.Cocker S.
Cocker_Spaniel,E.cocker sp
Cocker_Spaniel,E.COCKER SPA
Cocker_Spaniel,E.cocker spaliel
Cocker_Spaniel,E.cocker spanie
Cocker_Spaniel,E.Cocker Spaniel
Cocker_Spaniel,E.cocker spaniel
Cocker_Spaniel,E.Cocker Spaniel(잉글리쉬 코카)
Cocker_Spaniel,E.COCKER SPANIEL(잉글리쉬 코카)
Cocker_Spaniel,E.Cocker Spaniel(잉글리쉬 코커)
Cocker_Spaniel,E.COCKER SPANIEL(잉글리쉬 코커)
Cocker_Spaniel,E.COCKER SPANIEL(철민학생)
Cocker_Spaniel,E.COCKER SPANIEL-타지입양
Cocker_Spaniel,e.cocker.s
Cocker_Spaniel,E.cockerspaniel
Cocker_Spaniel,E-Cocker
Cocker_Spaniel,E-COCKER
Cocker_Spaniel,E-COCKER SPANIEL
Cocker_Spaniel,ENGILH COCKER SPANIEL
Cocker_Spaniel,ENGILISH COCKER SPANIEL
Cocker_Spaniel,ENGILSH COCKER SPANIEL
Cocker_Spaniel,English  cocker spaniel
Cocker_Spaniel,ENGLISH  COCKER SPANIEL
Cocker_Spaniel,ENGLISH COCKER
Cocker_Spaniel,english cocker
Cocker_Spaniel,English cocker sp
Cocker_Spaniel,ENGLISH COCKER SPA
Cocker_Spaniel,ENGLISH COCKER SPAMAEL
Cocker_Spaniel,English Cocker Spani
Cocker_Spaniel,ENGLISH COCKER SPANIAL
Cocker_Spaniel,English Cocker Spanie(잉코)l
Cocker_Spaniel,English Cocker Spaniel
Cocker_Spaniel,ENGLISH COCKER SPANIEL
Cocker_Spaniel,English Cocker spaniel
Cocker_Spaniel,English cocker spaniel
Cocker_Spaniel,english cocker Spaniel
Cocker_Spaniel,english cocker spaniel
Cocker_Spaniel,English CoCker Spaniel
Cocker_Spaniel,English Cocker Spaniel 
Cocker_Spaniel,English Cocker Spaniel (잉글리쉬 코커 스패니얼)
Cocker_Spaniel,English Cocker spaniel(잉글리쉬 코카스파니엘)
Cocker_Spaniel,English Cocker Spaniel(잉글리쉬 코커 스파니엘)
Cocker_Spaniel,ENGLISH COCKER SPANIEL(잉글리쉬 코커 스패니얼)
Cocker_Spaniel,ENGLISH COCKER SPANIEL(잉글리쉬 코커)
Cocker_Spaniel,ENGLISH COCKER SPANIEL(잉글리시 코카 스패니얼)
Cocker_Spaniel,ENGLISH COCKER SPANIEL(잉글리시 코커 스패니얼)
Cocker_Spaniel,English Cocker Spaniel(잉글리시 코커 스패니얼)
Cocker_Spaniel,english Cocker Spaniel(잉글리시 코커 스패니얼)
Cocker_Spaniel,ENGLISH COCKER SPANIEL(잉글리시 코커 스패니얼)/
Cocker_Spaniel,ENGLISH COCKER SPANIEL(잉글리시 코커 스패니얼)F
Cocker_Spaniel,ENGLISH COCKER SPANIEL(코커 스패니얼)
Cocker_Spaniel,English Cocker Spaniel1
Cocker_Spaniel,ENGLISH COCKER SPANIEL1
Cocker_Spaniel,English Cocker Spaniel2
Cocker_Spaniel,ENGLISH COCKER SPANIL
Cocker_Spaniel,ENGLISH COCKER SPANINAL
Cocker_Spaniel,English cocker spniel
Cocker_Spaniel,ENGLISH COCKER SPRINGER S
Cocker_Spaniel,ENGLISH COCKERSPANEAL
Cocker_Spaniel,ENGLISH COCKERSPANIEL
Cocker_Spaniel,english cockerspaniel
Cocker_Spaniel,ENGLISH COKER SPANIEL(잉글리시 코커 스패니얼)
Cocker_Spaniel,ENGLISH TOY COCKER SPANIEL
Cocker_Spaniel,English/American Cocker Spaniel
Cocker_Spaniel,EnglishCocker Spaniel
Cocker_Spaniel,ENGLISHCOCKERSPANIEL
Cocker_Spaniel,Englishi COCKER SPANIEL
Cocker_Spaniel,ENGOISH COCKER SPANIEL
Cocker_Spaniel,ENGSLISH COCKER SPANIEL
Cocker_Spaniel,E-코카스파니엘
Cocker_Spaniel,k.c코카
Cocker_Spaniel,KING CHALES COCKER SPAINEL
Cocker_Spaniel,KINGCHARLS COCKER SPANIEL
Cocker_Spaniel,R.cockers paniel
Cocker_Spaniel,S-COCKER
Cocker_Spaniel,Spaniel / amerian Cocker
Cocker_Spaniel,Triple cocker spa
Cocker_Spaniel,zhzkt코카스파니
Cocker_Spaniel,Z코카
Cocker_Spaniel,z코카
Cocker_Spaniel,z코카스파티엘
Cocker_Spaniel,까장코카
Cocker_Spaniel,꼬리긴코카
Cocker_Spaniel,도기인코커스
Cocker_Spaniel,발바리코카스스파니엘
Cocker_Spaniel,버프 코카
Cocker_Spaniel,버프 코카스파니엘
Cocker_Spaniel,버프코카
Cocker_Spaniel,브리트니코커스패니얼
Cocker_Spaniel,블랙 코카
Cocker_Spaniel,블랙 코카스페니얼
Cocker_Spaniel,블랙코카
Cocker_Spaniel,블랙코카스파니엘
Cocker_Spaniel,스파니엘 코카스
Cocker_Spaniel,스파니엘코카스
Cocker_Spaniel,스패니얼 / 아메리칸 코커
Cocker_Spaniel,스프링거 코카스파니엘
Cocker_Spaniel,아메/코카
Cocker_Spaniel,아메라카코카스파니엘
Cocker_Spaniel,아메리카 코카
Cocker_Spaniel,아메리카 코카 스파니엘
Cocker_Spaniel,아메리카 코카 스페니얼
Cocker_Spaniel,아메리카 코카(버프)
Cocker_Spaniel,아메리카 코카스 파니엘
Cocker_Spaniel,아메리카 코카스파니엘
Cocker_Spaniel,아메리카 코카스파니엘(A.Cocker Spaniel)
Cocker_Spaniel,아메리카 코카스패니얼
Cocker_Spaniel,아메리카 코카스페니얼
Cocker_Spaniel,아메리카 코커 (A.Cocker Spaniel)
Cocker_Spaniel,아메리카 코커 스파니엘
Cocker_Spaniel,아메리카 코커스패니얼
Cocker_Spaniel,아메리카코카
Cocker_Spaniel,아메리카코카(버프)
Cocker_Spaniel,아메리카코카스스파니엘
Cocker_Spaniel,아메리카코카스파
Cocker_Spaniel,아메리카코카스파니엘
Cocker_Spaniel,아메리카코카스파니엘(초코)
Cocker_Spaniel,아메리카코카스패니얼
Cocker_Spaniel,아메리칸 코카
Cocker_Spaniel,아메리칸 코카 스파니아
Cocker_Spaniel,아메리칸 코카 스파니엘
Cocker_Spaniel,아메리칸 코카 스파니엘 
Cocker_Spaniel,아메리칸 코카 스패니얼
Cocker_Spaniel,아메리칸 코카 스페니얼
Cocker_Spaniel,아메리칸 코카 스페니엘
Cocker_Spaniel,아메리칸 코카스파넬
Cocker_Spaniel,아메리칸 코카스파니얼
Cocker_Spaniel,아메리칸 코카스파니엘
Cocker_Spaniel,아메리칸 코카스판니엘
Cocker_Spaniel,아메리칸 코카스패니얼
Cocker_Spaniel,아메리칸 코카스패니엘
Cocker_Spaniel,아메리칸 코카스퍼니엘
Cocker_Spaniel,아메리칸 코카스페니얼
Cocker_Spaniel,아메리칸 코카스페니엘
Cocker_Spaniel,아메리칸 코커
Cocker_Spaniel,아메리칸 코커 스파니엘
Cocker_Spaniel,아메리칸 코커 스패니얼
Cocker_Spaniel,아메리칸 코커 스페니얼
Cocker_Spaniel,아메리칸 코커스파니엘
Cocker_Spaniel,아메리칸 코커스패니얼
Cocker_Spaniel,아메리칸코카
Cocker_Spaniel,아메리칸코카스스파니엘
Cocker_Spaniel,아메리칸코카스파니앨
Cocker_Spaniel,아메리칸코카스파니엘
Cocker_Spaniel,아메리칸코카스패니얼
Cocker_Spaniel,아메리칸코카스페니얼
Cocker_Spaniel,아메리칸코카스페니엘
Cocker_Spaniel,아메리칸코커
Cocker_Spaniel,아메리칸코커스 패니얼
Cocker_Spaniel,아메리칸코커스파니엘
Cocker_Spaniel,아메리칸코커스패니얼
Cocker_Spaniel,아메리칸코커스패니엘(A.cocker spaniel)
Cocker_Spaniel,아메리컨코카
Cocker_Spaniel,아메코카
Cocker_Spaniel,아메코카스파니엘
Cocker_Spaniel,아메코커
Cocker_Spaniel,아케리칸 코카 스패니얼
Cocker_Spaniel,아코카
Cocker_Spaniel,아코커
Cocker_Spaniel,어메리칸 코카
Cocker_Spaniel,엘아메리칸 코카 스파니
Cocker_Spaniel,엘코카스파니엘
Cocker_Spaniel,이글리쉬코카
Cocker_Spaniel,이글리시 코커 스파니
Cocker_Spaniel,이글리시 코커 스파니엘
Cocker_Spaniel,잉그리쉬 코카
Cocker_Spaniel,잉그리쉬코카
Cocker_Spaniel,잉글 코카
Cocker_Spaniel,잉글.코카
Cocker_Spaniel,잉글랜드 코카스파니엘
