breed,text
Welsh_Corgi,웰시 코르키
Welsh_Corgi,웰시 코키
Welsh_Corgi,웰시 콕
Welsh_Corgi,웰시고기
Welsh_Corgi,웰시시
Welsh_Corgi,웰시코겐
Welsh_Corgi,웰시코기
Welsh_Corgi,웰시코기 
Welsh_Corgi,웰시코기 -봉이
Welsh_Corgi,웰시코기 카디건
Welsh_Corgi,웰시코기 팸브록
Welsh_Corgi,웰시코기 펨브록
Welsh_Corgi,웰시코기 펨브르크
Welsh_Corgi,웰시코기 펨프로그
Welsh_Corgi,웰시코기(WELSH CORGI) 
Welsh_Corgi,웰시코기(Welshcorgi)
Welsh_Corgi,웰시코기(칸타)
Welsh_Corgi,웰시코기카디건
Welsh_Corgi,웰시코기팸부르크
Welsh_Corgi,웰시코깅
Welsh_Corgi,웰시코르기
Welsh_Corgi,웰시코시
Welsh_Corgi,웰시코지
Welsh_Corgi,웰시코크
Welsh_Corgi,웰시코키
Welsh_Corgi,웰시코키(welsh corgi)
Welsh_Corgi,웰시콕
Welsh_Corgi,웰시콕기
Welsh_Corgi,웰시콕키
Welsh_Corgi,웰시콜기
Welsh_Corgi,웰시팸브룩
Welsh_Corgi,웰씨코기
Welsh_Corgi,웰치 코기
Welsh_Corgi,웰치코기
Welsh_Corgi,웰키코기
Welsh_Corgi,윌시코기
Welsh_Corgi,카디건 웰시 코기
Welsh_Corgi,카디건 웰시코기
Welsh_Corgi,카디건웰시코기
Welsh_Corgi,코기
Welsh_Corgi,트라이웰시코기
Welsh_Corgi,팬브로크 웰시코기
Welsh_Corgi,펜브룩 웰시코기
Welsh_Corgi,펜브룩 웰시코기ㅊㅁ
Welsh_Corgi,펨브로크 웰시 코기
Welsh_Corgi,펨브로크 웰시코기
Welsh_Corgi,펨브로크웰시코키
Welsh_Corgi,펨브록 웰시 코기
Welsh_Corgi,펨브록 웰시코기
Welsh_Corgi,펨브록웰시코기
Welsh_Corgi,헬시코기
